@relation spectrometer-weka.filters.unsupervised.instance.RemovePercentage-P20.0-weka.filters.unsupervised.instance.RemovePercentage-P70.0

@attribute LRS-name {12043-6225,12063-6259,12073-6233,12148-6741,12216-6218,12226+0102,12230-5943,12233-5920,12247-5842,12274-7647,12277+0441,12283-5650,12298-5754,12319-6728,12377-6102,12379-4959,12380+5607,12384-4536,12394-4338,12421-6217,12427+4542,12447+0425,12454-6659,12462-6418,12506-6004,12530+0340,12540-6845,12559-6041,12563-6100,13001+0527,13022-7650,13064-6103,13136-4426,13141-6119,13170-5404,13172+4547,13203-5536,13208-6027,13283-5839,13328-6244,13343-5807,13350-7221,13368-4941,13371-6249,13379-5426,13442-6109,13462-2807,13465-3412,13477-6532,13482-6716,13509-6348,13517-6515,13527-6117,13557-6442,13572-6347,13581-5930,14003-7633,14020-3515,14030-4629,14068-6158,14086-2839,14086-6907,14119-6453,14122-6133,14129-5940,14133+1925,14159-6038,14182-6144,14216-6152,14247+0454,14251-6256,14277+3904,14280-2952,14286-5905,14301-5734,14337-6215,14359-6037,14371+3245,14390+3147,14437+1520,14453-4920,14455-3625,14465-6000,14484-6152,14508+7421,14531-5337,14550-1214,14562-5406,14567+6607,14567-5846,14582-5926,14591-4438,15011-2505,15023-6916,15082-4808,15084-5702,15099-5509,15107-5726,15148-4940,15186-3604,15186-5730,15193+1429,15193+3132,15214-2244,15219-7545,15223-0203,15225-5605,15226-3603,15255+1944,15269-4400,15287-5811,15290-5546,15311-5538,15314+7847,15323-4920,15332-6430,15341+1515,15356-6722,15361+2441,15373-5308,15402-5449,15408-5413,15410-0133,15468-5018,15483+1517,15483-5514,15492+4837,15509-5207,15530-5201,15566+3609,15568-4513,15569-6135,15576-5400,16011+4722,16011-5424,16029-3041,16030-5156,16031-4856,16064-4200,16066-4427,16077-5830,16079-4812,16081+2511,16105-4205,16117-0334,16127-7834,16133-5151,16156-5613,16171-4759,16175-6120,16192-4900,16208-2215,16218-4701,16219-5048,16222-4738,16229-4947,16235+1900,16260+3454,16263-5533,16269+4159,16270-5213,16279-4709,16280-4154,16296-4417,16306+7223,16316-5026,16327-4848,16328-4656,16334-3107,16337-4525,16340-4634,16387-2700,16396-4429,16407-5639,16418+5459,16433-6856,16438-1133,16446-4243,16451-4312,16460-4022,16473+5753,16478-4322,16490-4618,16494-1252,16498-4143,16534-3030,16541-4901,16545-4214,16546-4057,16559-2557,16571-7548,16581-4058,16586-4142,16589-3315,16598-4117,17001-3651,17010-4323,17025-4719,17047-5650,17048-1601,17049-2440,17050-4123,17066-4028,17079-3243,17080-3215,17081+6422,17102-1031,17103-0559,17103-3551,17103-3702,17104-3146,17105-3746,17109-3942,17115-3322,17119+0859,17122-2707,17123+1107,17125-4814,17139+0446,17139-3746,17162-1934,17174-4641,17187-3750,17190+2658,17199-3512,17201-4613,17213-2219,17217-3916,17237-3102,17239-2812,17265-0725,17297+1747,17309-1724,17315-3414,17317-3331,17318-2342,17319-6234,17328-3327,17334+1537,17341-3453,17343+1052,17361+5746,17375-3652,17381-3442,17382-1704,17387-4343,17389-2045,17389-5742,17398-4344,17433-2523,17434-3414,17443-2519,17446-7809,17462-8647,17479-2927,17484-0800,17488-2800,17504-0234,17505-3143,17508-3419,17513-2313,17534-3030,17540-1919,17541+1110,17554+5129,17556+5813,17570-3713,17579+2335,17581-1744,18018-2802,18027-2314,18039-0813,18040-0941,18041-3317,18057-2616,18076+3445,18076-1034,18083-2630,18092-0437,18095+2704,18135-1456,18135-1740,18136-1859,18142-3646,18156-0653,18157+1757,18162-0246,18176-1848,18177-2951,18186+3143,18213+0335,18222+3933,18230+0544,18239-0655,18240+2326,18257-1000,18267-0606,18273-0738,18276+8236,18276-4717,18280-5639,18281+2149,18301-0656,18303-0519,18306+3657,18314-1131,18316-0602,18320-0352,18325-1138,18333+0533,18349+1023,18359+0847,18367-0452,18373-0021,18378-3731,18397+1738,18398-0220,18401+2854,18413+1354,18414-0527,18421+1147,18429-1721,18450-0922,18451-0824,18464-0656,18467-4802,18475+0926,18476+0555,18527+3650,18530+0817,18531+0016,18535+0726,18537-1035,18550+0130,18551+0323,18551+1345,18556+0811,18560+0638,19007-2247,19007-3826,19008+0726,19017-0545,19029+0808,19032-4602,19042-4858,19043+1009,19059-2219,19075+0921,19093-3256,19099+6711,19135+0931,19143-5032,19157-1706,19161+2343,19178-2620,19188-1603,19192+0922,19194+1734,19229+1708,19232+5008,19240+3615,19247-1722,19282+2253,19283+1944,19287+4602,19296+4331,19314-1629,19321+2757,19324+3033,19327+3024,19352+2030,19354+5005,19361-1658,19396+1637,19412+0337,19422+3506,19451+1824,19472+2127,19474-0744,19480+2447,19495+0835,19500-1709,19503+2219,19510-5919,19528-2919,19536+3237,19537+2212,19548+3035,19550-0201,19575-5930,19585+5200,19586+3637,19594+4047,19595-2751,20010+3011,20015+3019,20024+3330,20028+3910,20038-2722,20042-4241,20052+0554,20072+3116,20075-6005,20094-1121,20111-4708,20113+4917,20124+6605,20135-7152,20161-1600,20165+3413,20171+3519,20193+3527,20194+3646,20200+3624,20215+6243,20248+7505,20248-2825,20253+3814,20255+4054,20267+2105,20275+4001,20297+3221,20310+4029,20318+3829,20340+5338,20350+3741,20356+1805,20365+1154,20396+4757,20403+3700,20417-0500,20431+1754,20435+3825,20440-0105,20479+0554,20484-7202,20491+4236,20502+4709,20529+3013,20532+5554,20541-6549,20549+5245,20570+2714,21003+4801,21032-0024,21035+5136,21044-1637,21069-3843,21086+5238,21088+6817,21190+5140,21206-4054,21243-6943,21245+6221,21270+7135,21286+1055,21305+2118,21312+5405,21318+5631,21320+3850,21341+4508,21368-3812,21373+4540,21377+5042,21377-0200,21383+4513,21389+5405,21399+3516,21401+7354,21417+0938,21449+4950,21453-4708,21456+6422,21489+5301,21543-1421,21552+6323,21554+6204,21558+5907,21563+5630,22017+2806,22035+3506,22091+5757,22097+5647,22142-8454,22150-6030,22165+4331,22177+5936,22190-0751,22196-4612,22212+5542,22230-4841,22231-4529,22241+6005,22264+5858,22267-4400,22272+5435,22280+1250,22282+5644,22303+5950,22306+5510,22317+5838,22345+5809,22456+5453,22476+4047,22512+6100,22516+0838,22518+6600,22525-2952,22526+8446,22540-5740,22585+6402,23000+5932,23013+2748,23095+5925,23134-7031,23138+6204,23151+5912,23166+1655,23202+5901,23213-4521,23284+5958,23309+2213,23320+4316,23365+5159,23416+6130,23439+5412,23491+6243,23496+6131,23528+4821,23541+7031,23564-5651}
@attribute LRS-class {2,3,4,5,12,13,14,15,16,17,18,21,22,23,24,25,26,27,28,29,31,32,33,34,35,36,37,38,39,41,42,43,44,45,50,69,71,72,73,79,80,81,82,85,91,92,95,96}
@attribute ID-type {0,2,3,4}
@attribute Right-Ascension numeric
@attribute Declination numeric
@attribute Scale_Factor numeric
@attribute Blue_base_1 numeric
@attribute Blue_base_2 numeric
@attribute Red_base_1 numeric
@attribute Red_base_2 numeric
@attribute blue-band-flux_1 numeric
@attribute blue-band-flux_2 numeric
@attribute blue-band-flux_3 numeric
@attribute blue-band-flux_4 numeric
@attribute blue-band-flux_5 numeric
@attribute blue-band-flux_6 numeric
@attribute blue-band-flux_7 numeric
@attribute blue-band-flux_8 numeric
@attribute blue-band-flux_9 numeric
@attribute blue-band-flux_10 numeric
@attribute blue-band-flux_11 numeric
@attribute blue-band-flux_12 numeric
@attribute blue-band-flux_13 numeric
@attribute blue-band-flux_14 numeric
@attribute blue-band-flux_15 numeric
@attribute blue-band-flux_16 numeric
@attribute blue-band-flux_17 numeric
@attribute blue-band-flux_18 numeric
@attribute blue-band-flux_19 numeric
@attribute blue-band-flux_20 numeric
@attribute blue-band-flux_21 numeric
@attribute blue-band-flux_22 numeric
@attribute blue-band-flux_23 numeric
@attribute blue-band-flux_24 numeric
@attribute blue-band-flux_25 numeric
@attribute blue-band-flux_26 numeric
@attribute blue-band-flux_27 numeric
@attribute blue-band-flux_28 numeric
@attribute blue-band-flux_29 numeric
@attribute blue-band-flux_30 numeric
@attribute blue-band-flux_31 numeric
@attribute blue-band-flux_32 numeric
@attribute blue-band-flux_33 numeric
@attribute blue-band-flux_34 numeric
@attribute blue-band-flux_35 numeric
@attribute blue-band-flux_36 numeric
@attribute blue-band-flux_37 numeric
@attribute blue-band-flux_38 numeric
@attribute blue-band-flux_39 numeric
@attribute blue-band-flux_40 numeric
@attribute blue-band-flux_41 numeric
@attribute blue-band-flux_42 numeric
@attribute blue-band-flux_43 numeric
@attribute blue-band-flux_44 numeric
@attribute red-band-flux_1 numeric
@attribute red-band-flux_2 numeric
@attribute red-band-flux_3 numeric
@attribute red-band-flux_4 numeric
@attribute red-band-flux_5 numeric
@attribute red-band-flux_6 numeric
@attribute red-band-flux_7 numeric
@attribute red-band-flux_8 numeric
@attribute red-band-flux_9 numeric
@attribute red-band-flux_10 numeric
@attribute red-band-flux_11 numeric
@attribute red-band-flux_12 numeric
@attribute red-band-flux_13 numeric
@attribute red-band-flux_14 numeric
@attribute red-band-flux_15 numeric
@attribute red-band-flux_16 numeric
@attribute red-band-flux_17 numeric
@attribute red-band-flux_18 numeric
@attribute red-band-flux_19 numeric
@attribute red-band-flux_20 numeric
@attribute red-band-flux_21 numeric
@attribute red-band-flux_22 numeric
@attribute red-band-flux_23 numeric
@attribute red-band-flux_24 numeric
@attribute red-band-flux_25 numeric
@attribute red-band-flux_26 numeric
@attribute red-band-flux_27 numeric
@attribute red-band-flux_28 numeric
@attribute red-band-flux_29 numeric
@attribute red-band-flux_30 numeric
@attribute red-band-flux_31 numeric
@attribute red-band-flux_32 numeric
@attribute red-band-flux_33 numeric
@attribute red-band-flux_34 numeric
@attribute red-band-flux_35 numeric
@attribute red-band-flux_36 numeric
@attribute red-band-flux_37 numeric
@attribute red-band-flux_38 numeric
@attribute red-band-flux_39 numeric
@attribute red-band-flux_40 numeric
@attribute red-band-flux_41 numeric
@attribute red-band-flux_42 numeric
@attribute red-band-flux_43 numeric
@attribute red-band-flux_44 numeric
@attribute red-band-flux_45 numeric
@attribute red-band-flux_46 numeric
@attribute red-band-flux_47 numeric
@attribute red-band-flux_48 numeric
@attribute red-band-flux_49 numeric

@data
22267-4400,18,2,22.446,-44.006,0,274,312,171,198,25260.688,23773.887,21891.914,19469.158,17829.105,16430.912,15321.381,14490.106,13432.654,12622.255,11809.288,11056.153,10513.665,9843.796,9745.991,8878.561,8492.187,8077.233,7430.886,7434.6045,7173.125,6708.8516,6361.605,6295.1943,5916.7813,5616.389,5160.004,5275.6724,4967.5264,5033.8203,4606.0967,4461.804,4400.731,4225.263,3904.1975,3910.7664,3652.129,3437.7068,3387.1047,3378.118,3262.5342,3204.164,3104.2014,2941.8442,6658.996,6490.3594,5806.966,5141.8433,4458.5815,3972.992,3627.8633,3202.1792,2950.7507,2613.559,2396.015,2170.707,2124.8452,1954.2081,1799.2023,1659.8269,1497.0769,1417.5591,1304.2634,1305.3992,1181.749,1112.7241,1030.7189,1047.5399,994.17523,925.22766,832.89575,724.97986,830.2943,735.41113,619.74146,631.49426,622.4605,603.0392,479.62424,478.4297,474.64755,512.4801,498.32117,424.36914,462.23523,453.3091,420.9917,328.88065,338.18585,386.50333,390.62704,332.35577,383.30014
22272+5435,72,2,22.454,54.595,0,1731,1672,592,830,3807.958,3762.1301,3966.5168,4216.0586,4676.718,4022.553,3521.293,3468.3657,3358.9407,3038.3535,2974.076,3152.2056,3331.1887,3115.6758,3338.9436,3347.5806,3611.6614,3819.252,4285.7637,4856.532,5003.266,5370.6914,5720.728,6210.6494,6452.924,7019.2905,6985.2383,7181.4355,6860.631,6798.75,6867.1963,7223.242,6676.4937,6373.899,6487.502,6005.901,5896.1836,5796.018,5365.6655,5645.198,5594.543,5286.689,5332.471,5453.8433,5414.111,5953.2246,6701.9683,7072.945,6813.285,6333.9653,5999.9053,5878.0034,5455.593,5532.057,5146.381,4914.6104,4954.906,4841.503,4631.7417,4884.3223,4770.3057,4612.054,4487.762,4518.2046,4415.7705,4326.4336,4248.453,4174.8755,4250.8047,4126.071,4277.6978,4177.394,4309.1357,4244.551,4563.195,4643.8022,4888.675,5150.965,5175.2144,4937.0923,5449.738,5202.9985,4962.3774,5281.3604,5073.8213,4810.704,4755.2847,4872.8066,4791.3784,4564.004,4754.597,4442.993,3930.697
22280+1250,15,4,22.467,12.848,0,1294,1369,784,815,15708.545,16132.976,16204.729,14723.677,13350.948,11675.921,11775.939,11980.536,10703.229,11161.766,9821.096,9579.805,9896.623,9104.814,8732.993,8816.62,7694.5596,8000.3594,7755.591,7495.9214,7534.911,7159.577,6638.6895,6924.128,6924.0283,6757.8364,6229.578,5516.566,6330.3228,5936.5137,5033.1846,5120.957,4744.0034,5040.855,4671.4014,4762.978,5274.5205,4414.2446,3843.2817,4834.5483,4649.9707,4237.7007,3954.2292,3616.6455,8106.1396,6698.8745,5967.323,5958.1436,5782.902,4571.8325,4833.43,4772.174,4048.3667,3546.7014,3339.9666,3678.264,2976.9802,2775.9307,2412.5256,2358.974,2786.9873,2285.5337,2036.0701,1872.4825,2265.1135,1366.1836,1656.1948,1811.8386,1786.4528,1576.3043,1203.7893,1062.7272,1462.9473,1264.0519,1916.2665,1209.7225,719.69794,1330.8857,930.4721,1173.9917,1117.0243,925.68274,1010.5848,681.14514,777.2636,767.0037,672.7622,879.0267,1046.1038,933.22235,538.51544,1284.2129,353.85135
22282+5644,28,4,22.471,56.743,0,1219,1317,677,757,9070.823,7724.1387,8028.938,6999.5254,6878.6084,6903.294,7635.783,8066.5474,8745.538,9064.583,10647.502,11484.43,12685.997,13231.95,13227.988,13369.597,12382.226,11894.291,11438.561,11215.714,10269.836,9762.112,9085.91,8866.241,8395.368,7431.2446,6906.803,6831.237,6475.351,5643.0654,5566.0327,4934.469,5196.0283,4837.1855,4510.529,4334.02,4083.996,3573.566,3891.9138,3422.8794,3712.1545,3741.0208,3572.2856,3282.545,9452.151,8938.141,7583.2456,6329.5767,5624.443,4297.4546,3931.0647,3783.8242,3324.1519,2921.2349,2408.0889,2444.9626,2498.7468,2405.526,2244.9534,2112.0066,2169.0637,2393.1455,2361.441,2467.6501,2336.4526,2304.8665,2421.9111,2283.162,2217.9775,2168.1438,2196.467,1592.1421,1784.4384,1981.357,1950.0474,1567.9554,1542.824,1741.3741,1405.3109,1364.928,1519.1193,1262.78,1285.2689,1612.6266,1302.7291,1009.7016,1121.1157,1071.6975,959.4878,988.2305,1119.6271,1094.7849,1080.681
22303+5950,41,0,22.506,59.843,0,1664,1910,852,958,8230.256,8288.425,8606.851,9310.797,9159.455,9837.437,9405.984,8940.052,8498.091,8195.826,8006.999,7337.4556,6979.3936,6693.001,6942.376,6820.778,6831.688,6604.049,6695.025,6370.8784,6728.0356,6414.742,6408.128,6641.3696,6488.1123,6612.887,6116.1206,6486.7666,6252.5654,6387.069,5830.8276,6141.9873,5894.8296,5819.5146,5704.861,5684.499,5621.2197,5186.931,5198.881,5395.7935,4955.6343,4663.4473,4655.24,4425.151,6626.779,6516.5864,6572.368,6226.2104,6158.1514,5923.168,5567.778,5162.368,5107.802,4845.718,4633.8135,4812.11,4634.933,4468.553,4065.9995,4139.5347,4134.375,3947.917,3627.8792,3415.2607,3251.5981,3474.5298,3216.6904,2948.1497,3004.1577,2777.441,2571.037,2754.7983,2628.3906,2454.2878,2310.0388,2275.5776,2519.129,2223.4353,2245.1223,2035.3763,2123.9204,2083.6345,1885.8849,2152.259,1903.2462,1648.2876,1851.4863,1998.6295,1849.9086,1765.6307,1761.3052,1655.5851,1573.7415
22306+5510,21,4,22.511,55.176,0,1450,1250,657,715,14325.73,14159.62,13475.356,12616.035,11676.606,11028.48,10650.026,10437.985,9393.074,9653.783,9453.046,10018.326,9864.017,9644.655,9185.375,9338.91,8941.085,9077.805,8486.633,7757.1514,8028.5596,8343.206,7471.96,7246.866,7321.4966,7049.653,6432.998,6440.844,5845.7397,5926.7705,5543.0815,5758.923,5053.706,5159.535,4997.1836,4569.976,4542.447,4729.724,4222.461,4722.775,4328.6895,4382.586,4088.3625,3978.9744,8029.437,7610.003,6815.9404,5960.3506,5278.0576,5102.1523,4789.7495,4144.3174,4025.24,3498.1775,3364.2231,2704.0269,2781.6873,2669.5278,2369.2102,2167.1968,2100.1245,2504.4214,2209.2483,2015.7025,2180.2666,1818.5671,1994.8478,1946.3151,1897.8085,1910.9498,1842.5059,1734.1138,1813.9442,1590.6775,1568.9547,1359.052,1468.9426,1612.1609,1440.6207,1182.4923,1344.0835,1204.2384,1154.3458,1126.1195,1002.97546,1016.4161,568.5313,1028.3501,925.2482,740.5509,815.68176,504.43265,697.8373
22317+5838,29,4,22.528,58.638,0,1073,1329,1083,1115,6883.7095,6219.0664,6150.223,5800.514,5908.315,6131.768,6024.1685,6715.8945,7810.3906,8967.319,10081.833,11304.342,12230.698,12980.926,13359.024,13143.159,12743.555,12211.857,11789.639,11318.888,10667.416,10403.448,10054.476,9225.46,8785.468,8533.933,7661.058,7493.2173,6980.5415,6543.8926,5750.2583,5415.514,5269.219,4708.1997,4698.74,4484.224,4177.0723,3968.7246,4005.0288,3620.5261,3580.951,3526.222,3319.599,3646.3,10515.089,9749.324,8368.285,7048.0654,5790.1836,4822.5327,4172.4585,3686.5066,3275.0325,2997.2888,2756.0366,2469.23,2455.9263,2386.4302,2359.4963,2241.4233,2381.6548,2491.5183,2258.0298,2579.1138,2502.1487,2540.6675,2305.721,2192.335,2408.6563,2078.0315,2010.2627,2105.074,2029.7317,1759.926,1809.1896,1493.824,1603.8811,1490.6056,1447.2285,1499.5779,1448.6215,1519.2197,1295.076,1280.6075,1200.8154,1031.3903,1150.6449,1111.8964,981.9947,972.1267,883.26,1076.9949,672.1197
22345+5809,29,4,22.576,58.166,0,617,620,286,342,7556.058,7315.602,7912.1333,7879.1387,8325.446,8811.816,9655.874,10644.4375,11288.195,12042.121,12588.592,13263.827,13421.139,13164.964,13064.743,12199.076,11955.781,11316.173,10563.536,10145.694,9656.317,9051.05,8598.874,8295.495,7574.3403,7361.1,6780.159,6353.7393,5894.4136,5463.7026,5254.7573,4809.7407,4047.0996,3806.6802,3853.8406,3569.0693,3354.4048,3249.9077,3039.5366,3045.2083,2720.3782,2617.314,2700.2468,2541.3848,10254.889,8611.286,7185.2446,5895.202,4615.2466,3873.3171,3620.7615,2844.6104,2740.9595,2615.896,2429.3552,2072.5986,2160.842,2180.4473,2181.4875,2265.5447,2309.5713,2372.2283,2454.9436,2506.21,2418.7192,2636.0017,2572.8818,2459.7087,2482.478,2329.2864,2425.0635,2269.0493,2191.7449,2097.289,2032.896,1889.8279,1954.2347,1917.0736,1822.6979,1593.8464,1688.3573,1715.6368,1582.6868,1609.9922,1477.0669,1394.2299,1367.2036,1351.6349,1333.2158,1264.7317,1190.5352,968.9823,1019.2805
22456+5453,27,4,22.761,54.893,0,568,658,334,338,10136.959,10160.678,10317.769,10112.515,9921.206,9991.007,10192.771,10775.052,11161.593,11537.069,11947.302,12875.505,13034.485,12679.736,12531.914,11963.394,11378.24,10804.225,10556.547,9932.599,9476.69,8845.849,8553.84,8292.401,7819.9243,7394.6787,6966.6763,6433.166,6159.3315,5691.118,5354.8374,5081.058,4772.5815,4571.0405,4073.7512,4047.199,3838.7603,3619.2283,3513.571,3355.1638,3141.2266,3063.3804,3102.1865,2960.492,9832.52,8792.315,7288.338,6127.34,5199.6245,4424.656,3662.1873,3324.6213,2903.745,2653.665,2471.6274,2229.8845,2131.1658,1908.8679,1993.4436,2026.6451,1897.3876,1808.4003,1881.876,1991.456,1938.5769,1946.7959,1838.3777,1824.3829,1839.5494,1778.3466,1708.8138,1568.4661,1453.1136,1490.5035,1595.9341,1545.8472,1383.2886,1255.445,1319.223,1214.9868,1248.2186,1139.8186,1071.6877,1159.076,1025.6847,936.728,890.81744,1014.3116,958.6826,893.33453,830.76434,802.90875,637.58673
22476+4047,16,4,22.795,40.785,0,333,412,222,262,20703.979,19373.797,18138.162,16638.592,14982.406,14702.238,13670.85,13204.07,12299.461,11362.715,10449.635,10416.693,10104.751,9241.196,9023.798,8617.545,8093.2754,7734.3286,7697.402,7523.1333,7252.3057,6884.9155,6732.214,6613.885,6029.7886,6282.872,6218.295,5984.1694,5410.912,5717.7656,5357.068,4987.8066,5030.7056,4805.3086,4318.0522,4189.292,4232.2744,4082.0884,3998.4626,4138.099,3927.8647,3943.0354,3730.6892,3466.843,7349.97,6677.5264,6093.183,5790.1226,5304.6826,4714.134,4334.0103,3788.663,3747.8086,3071.6287,2908.5212,2803.416,2423.5947,2309.9856,2067.6204,2078.584,1840.581,1836.5844,1607.23,1654.8096,1477.029,1305.7145,1437.088,1313.047,1152.5375,1144.4552,1138.5403,1171.2842,1105.307,996.41785,1095.7617,911.77893,970.37384,795.01135,847.1988,762.0225,792.77515,718.3616,774.9019,728.4213,619.7041,785.75806,481.73083,446.03445,541.2893,606.50433,478.54132,404.25308,282.75125
22512+6100,28,4,22.854,61.016,0,733,688,395,445,5822.5005,5856.5225,5967.4917,5722.555,5558.357,6185.3867,6375.7515,7087.286,7678.913,8559.51,9440.088,10777.481,11646.667,11718.272,11722.977,11187.545,10867.895,10649.189,10218.46,9765.004,9536.166,9159.667,9041.859,8512.641,8225.709,7933.7217,7539.5044,7328.263,7032.463,6477.949,6183.3936,5814.374,5480.6816,5337.539,4770.3687,4914.941,4834.8765,4449.4087,4243.1343,4318.2725,4342.926,4217.3994,4218.064,3952.4473,9005.239,8639.792,7818.8423,6991.6455,6049.665,5261.698,4593.665,4272.718,3825.614,3403.7878,3159.9346,3135.6973,2856.5725,2781.9172,2637.8801,2617.543,2698.1873,2609.7517,2568.031,2652.5286,2738.3083,2840.5132,2754.703,2671.4343,2662.639,2607.167,2555.4966,2405.4077,2416.8657,2305.9265,2256.8374,2121.9468,2108.2188,2121.0037,1928.0995,1680.9419,1817.4343,1762.1179,1535.1847,1539.2014,1563.4194,1557.3597,1387.2534,1325.6855,1293.1517,1254.3168,1207.9183,1242.294,1084.8579
22516+0838,29,4,22.861,8.637,0,610,647,293,369,7848.767,7530.488,7854.9756,8083.0806,8564.114,8616.215,9747.017,10432.116,11344.986,12368.261,12958.401,13016.204,13093.586,13036.845,12538.586,12126.969,11687.422,11204.569,10811.154,10343.695,9791.016,9146.126,8854.752,8645.825,7776.008,7765.509,7046.6104,6707.774,6417.8486,5694.783,5406.2705,5172.258,4303.899,4085.27,4028.7288,4118.9053,3791.3096,3634.1846,3498.0242,3350.6914,3136.2961,3216.7266,3164.423,3029.687,9122.77,8376.064,7255.01,6262.609,5375.0957,4349.3438,3837.8599,3522.0667,3010.725,2851.556,2818.1992,2673.1182,2468.0066,2323.0273,2274.504,2228.8198,2191.5598,2145.9565,2104.5825,2117.737,2179.8293,2230.7761,2186.741,2058.9004,1911.5269,1922.0706,1893.517,1919.4822,1882.596,1687.843,1708.2898,1568.074,1612.318,1656.5818,1373.908,1307.8275,1387.0803,1262.3523,1225.6692,1223.9337,1204.0505,935.4725,1014.82605,1083.0172,944.42926,850.5682,936.9667,745.3253,787.0383
22518+6600,44,3,22.865,66.015,0,696,671,421,470,16421.188,16445.148,16486.797,15800.639,15217.164,14431.802,13239.148,12591.868,11567.402,10665.101,10023.086,9538.656,9144.519,8785.784,8602.343,8070.0513,8024.706,7958.101,8254.491,8605.765,8739.227,8700.916,8508.541,8132.0015,7868.7817,7704.717,7230.7627,7082.6196,6612.194,6265.714,5848.397,5583.359,5059.785,4757.55,4303.0234,4032.651,3838.415,3488.3477,3494.197,3264.5308,3233.184,3123.92,2896.011,3015.1653,8731.729,8242.0205,7522.21,6579.37,5730.4585,4739.958,3843.3728,3331.1016,3180.1184,2542.2317,2628.6309,2442.38,2339.3965,2241.766,2092.8213,2087.344,2058.88,1731.1918,1771.8505,1564.6333,1474.3134,1538.0756,1398.2266,1338.086,1207.1387,1281.621,1124.156,1032.2299,1243.1227,1153.0068,1008.01587,1002.9319,879.2258,852.9273,833.72797,809.2319,772.35596,824.03253,919.9926,660.04486,612.6008,798.90936,774.511,535.86444,683.25366,497.7536,577.87756,574.7874,532.7512
22525-2952,22,4,22.876,-29.879,0,235,275,265,289,16341.584,15021.569,14380.153,13480.753,12341.794,11966.877,11327.265,10644.118,10592.6455,10596.486,10732.711,10739.945,11060.512,10811.441,10307.719,10040.253,10014.071,9476.888,8988.31,8667.29,8242.407,8067.1797,7779.711,7431.9355,6968.5684,6776.6343,6574.6597,6391.1255,6009.897,5705.75,5379.8315,5327.0225,4870.4365,4966.761,4610.7188,4459.092,4352.71,4299.951,4129.9165,3998.426,4158.4727,3995.162,3798.3484,3563.0066,8442.0625,7534.3643,6884.7295,6216.7056,5526.9365,4678.032,4221.215,3871.656,3515.4202,3067.059,2781.24,2616.0752,2308.5154,2225.4866,2167.607,1992.462,1996.6066,1831.5452,1780.429,1741.0544,1736.8776,1704.2301,1802.2805,1509.9598,1477.3463,1469.8752,1361.8862,1351.0839,1259.8688,1193.7943,1271.818,1187.3301,1081.0697,1035.1334,1027.7402,896.37024,902.395,869.89124,800.53406,848.4652,742.2603,622.65796,630.3964,770.5021,649.2415,553.1184,592.71277,474.81915,387.08862
22526+8446,17,4,22.878,84.779,0,1198,1246,882,899,24069.791,22719.488,20405.201,18594.924,17557.06,15933.151,15602.019,14265.792,13110.379,12491.82,12399.157,11167.188,11359.442,9470.235,9451.676,9487.925,8316.389,7878.8857,7277.0835,7283.3276,7541.57,6786.4746,6288.8545,6245.9004,5825.014,5532.8735,5257.188,5203.3687,5012.626,5210.816,4801.008,5127.959,4123.863,4428.939,4032.8928,3519.0955,3955.682,3891.0815,4338.6523,3367.533,2914.0635,2942.6384,3584.7214,3079.2544,6836.67,6498.3193,5790.279,5274.0024,4475.669,4195.0107,4002.03,3357.1768,3002.6675,3097.3523,2614.173,2459.6763,2228.5154,1942.6002,1730.653,2039.1003,1857.3174,1182.5653,1315.7804,1416.1454,1615.1226,1463.5454,1194.213,1116.6107,1359.4625,1062.7797,1250.8785,1187.0176,172.79848,407.4897,738.04926,594.80316,405.00696,979.34924,548.5545,232.79846,322.3955,146.33528,208.56003,435.1209,363.158,408.97137,421.92572,319.8566,269.8314,348.537,164.32225,-17.147625,110.8744
22540-5740,22,4,22.901,-57.667,0,342,379,338,326,15379.511,15284.197,14693.126,13320.9375,12361.673,11985.904,11123.937,10893.288,10452.229,9921.918,9917.706,10294.521,10746.281,10681.544,10173.64,9955.892,9455.988,9246.239,8765.492,8152.442,8339.683,7975.3477,7639.7197,7154.249,7076.9,6644.0566,6584.263,6006.37,5605.439,5477.1226,5487.5073,5132.8335,4768.6025,4490.465,4422.7666,4321.5977,4244.348,4069.8608,4101.0293,4089.1616,3785.5652,3765.7385,3674.18,3522.0486,8470.956,7668.095,6705.7954,5929.9966,5026.6455,4517.041,4093.5088,3972.8562,3632.1956,3277.1755,2877.5076,2708.9858,2522.9187,2386.2625,2361.1904,2265.966,2285.516,2016.5115,1868.6583,1921.6654,1938.0001,1868.2432,1809.6401,1668.134,1716.3303,1734.2324,1680.3915,1591.4741,1526.465,1630.4347,1482.5198,1431.8461,1527.833,1402.2251,1295.744,1230.708,1291.6089,1177.1469,990.94324,941.83624,982.00037,915.35156,797.6861,868.13116,839.7344,744.3794,851.4829,791.19495,579.45746
